code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,n_days_dataplus,n_days_dualpane,n_days_externalquiz,n_days_folder,n_days_forumng,n_days_glossary,n_days_homepage,n_days_htmlactivity,n_days_oucollaborate,n_days_oucontent,n_days_ouelluminate,n_days_ouwiki,n_days_page,n_days_questionnaire,n_days_quiz,n_days_repeatactivity,n_days_resource,n_days_sharedsubpage,n_days_subpage,n_days_url,avg_sum_clicks_dataplus,avg_sum_clicks_dualpane,avg_sum_clicks_externalquiz,avg_sum_clicks_folder,avg_sum_clicks_forumng,avg_sum_clicks_glossary,avg_sum_clicks_homepage,avg_sum_clicks_htmlactivity,avg_sum_clicks_oucollaborate,avg_sum_clicks_oucontent,avg_sum_clicks_ouelluminate,avg_sum_clicks_ouwiki,avg_sum_clicks_page,avg_sum_clicks_questionnaire,avg_sum_clicks_quiz,avg_sum_clicks_repeatactivity,avg_sum_clicks_resource,avg_sum_clicks_sharedsubpage,avg_sum_clicks_subpage,avg_sum_clicks_url,total_n_days,avg_total_clicks,final_score_current,banked_ratio,at_risk
FFF,2013J,569566,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-30.0,,0.0,1.0,0.0,6.0,76.0,0.0,143.0,0.0,6.0,104.0,0.0,4.0,7.0,0.0,19.0,0.0,22.0,0.0,100.0,8.0,0.0,1.0,0.0,1.0,3.0320855614973263,0.0,5.713286713286713,0.0,2.1666666666666665,9.032520325203253,0.0,4.357142857142857,2.125,0.0,12.44578313253012,0.0,2.15625,0.0,1.8402777777777777,1.1666666666666667,143,5.214424951267056,51.75,0.0,0
FFF,2013J,569609,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-124.0,,5.0,2.0,0.0,2.0,73.0,0.0,133.0,0.0,2.0,113.0,0.0,16.0,12.0,5.0,19.0,0.0,35.0,0.0,94.0,29.0,3.1666666666666665,2.0,0.0,1.5,2.851063829787234,0.0,4.0,0.0,2.5,5.078616352201258,0.0,1.826086956521739,1.1875,1.5,6.595041322314049,0.0,1.0571428571428572,0.0,1.5714285714285714,1.118421052631579,138,3.367871485943775,85.5,0.0,0
FFF,2013J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-196.0,,0.0,0.0,0.0,2.0,21.0,0.0,41.0,0.0,3.0,16.0,0.0,7.0,3.0,1.0,3.0,0.0,7.0,0.0,13.0,2.0,0.0,0.0,0.0,1.0,4.280701754385965,0.0,3.707317073170732,0.0,1.3333333333333333,7.767441860465116,0.0,4.538461538461538,1.2,1.5,11.4,0.0,1.1111111111111112,0.0,2.4761904761904763,1.5,41,5.431818181818182,51.5,0.0,0
FFF,2013J,569712,M,South Region,Lower Than A Level,50-60%,35-55,0,120,Y,Distinction,-149.0,,1.0,5.0,0.0,2.0,63.0,0.0,128.0,0.0,5.0,99.0,0.0,8.0,14.0,6.0,30.0,0.0,26.0,0.0,88.0,26.0,4.333333333333333,4.0,0.0,1.5,3.577639751552795,0.0,6.8984375,0.0,1.8333333333333333,5.840531561461794,0.0,3.888888888888889,1.45,1.5833333333333333,8.616766467065869,0.0,1.14,0.0,2.212218649517685,1.4516129032258065,130,4.588427057864711,85.25,0.0,0
FFF,2013J,569807,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-164.0,157.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.052631578947368,0.0,3.8,0.0,1.0,3.125,0.0,2.3333333333333335,1.5,0.0,4.0,0.0,1.6,0.0,2.1818181818181817,1.0,10,2.953846153846154,12.75,0.0,1
FFF,2013J,569994,F,London Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail,-63.0,,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,2.76,0.0,5.266666666666667,0.0,0.0,8.521739130434783,0.0,1.0,1.5,0.0,1.0,0.0,1.5813953488372092,0.0,2.5757575757575757,1.2727272727272727,17,3.2974683544303796,10.25,0.0,1
FFF,2013J,570004,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,180,Y,Withdrawn,-101.0,87.0,0.0,1.0,0.0,0.0,65.0,0.0,75.0,0.0,1.0,33.0,0.0,3.0,4.0,1.0,4.0,0.0,16.0,0.0,37.0,9.0,0.0,2.0,0.0,0.0,3.5120481927710845,0.0,3.9466666666666668,0.0,1.0,4.894736842105263,0.0,3.6666666666666665,1.2,2.0,12.478260869565217,0.0,1.4444444444444444,0.0,1.489795918367347,1.3636363636363635,75,3.478615071283096,16.5,0.0,1
FFF,2013J,570023,M,West Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Withdrawn,-102.0,61.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,2.0,18.0,0.0,2.0,3.0,0.0,1.0,0.0,10.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,3.2,0.0,1.9565217391304348,0.0,2.0,4.041666666666667,0.0,2.0,1.5,0.0,1.0,0.0,1.0,0.0,1.68,1.0,30,2.324786324786325,0.0,0.0,1
FFF,2013J,570061,F,South West Region,Lower Than A Level,30-40%,0-35,0,180,Y,Pass,-95.0,,0.0,3.0,0.0,2.0,128.0,0.0,154.0,0.0,6.0,107.0,0.0,12.0,8.0,1.0,26.0,0.0,32.0,0.0,90.0,25.0,0.0,1.0,0.0,1.0,3.287833827893175,0.0,4.974025974025974,0.0,1.4285714285714286,6.892857142857143,0.0,2.45,1.1666666666666667,1.6666666666666667,19.169934640522875,0.0,1.2647058823529411,0.0,1.7163120567375887,1.3714285714285714,162,5.403940886699507,68.5,0.0,0
FFF,2013J,570213,M,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-81.0,,4.0,10.0,0.0,0.0,56.0,0.0,116.0,0.0,4.0,138.0,0.0,21.0,22.0,5.0,23.0,0.0,27.0,0.0,107.0,29.0,2.4285714285714284,1.9166666666666667,0.0,0.0,2.9836065573770494,0.0,3.5775862068965516,0.0,4.0,8.836858006042297,0.0,2.6842105263157894,1.5185185185185186,1.9473684210526316,7.095588235294118,0.0,1.3488372093023255,0.0,2.117021276595745,1.3555555555555556,143,4.7535864978902955,55.5,0.0,1
FFF,2013J,570280,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-45.0,174.0,0.0,2.0,0.0,0.0,45.0,1.0,74.0,0.0,0.0,55.0,0.0,6.0,7.0,0.0,4.0,0.0,13.0,0.0,51.0,13.0,0.0,1.5,0.0,0.0,2.2616822429906542,1.0,4.013513513513513,0.0,0.0,6.651785714285714,0.0,2.25,1.3636363636363635,0.0,8.117647058823529,0.0,1.3461538461538463,0.0,1.8440366972477065,1.1764705882352942,75,3.543388429752066,38.75,0.0,1
FFF,2013J,570428,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,-149.0,,2.0,4.0,0.0,3.0,60.0,0.0,138.0,0.0,1.0,122.0,0.0,6.0,7.0,1.0,20.0,0.0,19.0,0.0,84.0,21.0,5.2,1.75,0.0,1.0,2.1811023622047245,0.0,3.7681159420289854,0.0,3.0,6.6,0.0,1.625,1.9090909090909092,1.6666666666666667,5.953703703703703,0.0,1.1142857142857143,0.0,1.5921787709497206,1.3793103448275863,149,3.970779220779221,67.75,0.0,0
FFF,2013J,570455,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-28.0,,3.0,5.0,0.0,3.0,74.0,1.0,153.0,0.0,7.0,131.0,0.0,15.0,10.0,4.0,35.0,0.0,26.0,0.0,97.0,19.0,3.6666666666666665,1.8571428571428572,0.0,1.0,3.772727272727273,7.0,4.366013071895424,0.0,1.2857142857142858,8.214285714285714,0.0,5.1923076923076925,1.5714285714285714,1.6923076923076923,6.292857142857143,0.0,1.2653061224489797,0.0,1.8091603053435115,1.36,163,4.628849270664506,74.0,0.0,0
FFF,2013J,570515,M,Ireland,Lower Than A Level,,35-55,0,60,N,Fail,-158.0,,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,6.053191489361702,0.0,8.11111111111111,0.0,1.0,3.8,0.0,0.0,2.25,0.0,13.333333333333334,0.0,1.1818181818181819,0.0,2.7142857142857144,1.0714285714285714,19,4.937219730941704,10.25,0.0,1
FFF,2013J,570517,M,South West Region,A Level or Equivalent,10-20,0-35,0,75,N,Pass,-49.0,,0.0,3.0,0.0,1.0,33.0,0.0,106.0,0.0,0.0,86.0,0.0,4.0,2.0,2.0,27.0,0.0,19.0,0.0,71.0,14.0,0.0,1.75,0.0,1.0,1.9859154929577465,0.0,3.443396226415094,0.0,0.0,7.122093023255814,0.0,2.5,1.0,1.6666666666666667,8.933884297520661,0.0,1.096774193548387,0.0,1.3043478260869565,1.6,107,4.475574712643678,76.5,0.0,0
FFF,2013J,570550,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,-150.0,,0.0,0.0,0.0,2.0,69.0,0.0,97.0,0.0,1.0,36.0,0.0,0.0,3.0,0.0,5.0,0.0,10.0,0.0,34.0,5.0,0.0,0.0,0.0,1.0,2.0045045045045047,0.0,3.7422680412371134,0.0,2.0,3.7777777777777777,0.0,0.0,1.3333333333333333,0.0,11.693877551020408,0.0,1.0,0.0,1.6504854368932038,1.2,98,3.2746031746031745,74.5,0.0,1
FFF,2013J,570689,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-143.0,128.0,0.0,0.0,0.0,0.0,31.0,0.0,39.0,0.0,3.0,15.0,0.0,4.0,3.0,0.0,3.0,0.0,14.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,3.601769911504425,0.0,3.871794871794872,0.0,1.6666666666666667,2.59375,0.0,2.125,1.5,0.0,13.333333333333334,0.0,1.4444444444444444,0.0,1.8571428571428572,1.1111111111111112,43,3.0906148867313914,35.5,0.0,1
FFF,2013J,570717,M,North Western Region,Lower Than A Level,50-60%,35-55,0,120,Y,Pass,-195.0,,0.0,2.0,0.0,2.0,57.0,1.0,74.0,0.0,4.0,56.0,0.0,4.0,6.0,1.0,11.0,0.0,14.0,0.0,56.0,12.0,0.0,6.0,0.0,1.0,3.891891891891892,1.0,4.662162162162162,0.0,1.0,8.832116788321168,0.0,3.1666666666666665,1.4444444444444444,2.0,12.527027027027026,0.0,1.1851851851851851,0.0,2.312925170068027,1.25,81,5.390168970814132,58.5,0.0,0
FFF,2013J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,-179.0,,1.0,4.0,0.0,2.0,80.0,0.0,164.0,0.0,6.0,99.0,0.0,7.0,9.0,4.0,9.0,0.0,17.0,0.0,75.0,17.0,2.0,1.6,0.0,1.0,1.6287128712871286,0.0,4.7682926829268295,0.0,1.1428571428571428,8.235955056179776,0.0,2.142857142857143,1.375,1.9166666666666667,6.861538461538461,0.0,1.2962962962962963,0.0,1.7955801104972375,1.3928571428571428,165,4.301522842639594,88.5,0.0,0
FFF,2013J,570807,F,North Region,A Level or Equivalent,,0-35,0,90,N,Distinction,-28.0,,1.0,2.0,0.0,2.0,26.0,0.0,98.0,0.0,2.0,100.0,0.0,5.0,9.0,1.0,16.0,0.0,27.0,0.0,82.0,17.0,2.5,3.0,0.0,1.0,2.5694444444444446,0.0,3.4081632653061225,0.0,2.3333333333333335,5.58445945945946,0.0,2.4285714285714284,1.1,1.5,6.132530120481928,0.0,1.4050632911392404,0.0,1.6981981981981982,1.25,114,3.5767543859649122,87.0,0.0,0
FFF,2013J,570878,M,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail,-149.0,,0.0,0.0,0.0,0.0,75.0,0.0,107.0,0.0,5.0,61.0,0.0,6.0,8.0,1.0,2.0,0.0,14.0,0.0,58.0,7.0,0.0,0.0,0.0,0.0,2.4484848484848483,0.0,3.9345794392523366,0.0,2.4,5.046666666666667,0.0,1.4285714285714286,1.75,2.0,1.6666666666666667,0.0,1.1470588235294117,0.0,1.651006711409396,1.0,109,3.001552795031056,47.0,0.0,1
FFF,2013J,570978,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-193.0,,0.0,3.0,0.0,3.0,97.0,0.0,127.0,0.0,4.0,75.0,0.0,6.0,7.0,3.0,15.0,0.0,16.0,0.0,47.0,14.0,0.0,2.3333333333333335,0.0,1.3333333333333333,2.207317073170732,0.0,4.929133858267717,0.0,1.0,4.938095238095238,0.0,2.75,1.1428571428571428,1.5,8.102272727272727,0.0,1.1153846153846154,0.0,1.3805970149253732,1.375,130,3.65,81.25,0.0,0
FFF,2013J,571019,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Distinction,-149.0,,4.0,3.0,0.0,1.0,29.0,0.0,125.0,0.0,1.0,116.0,0.0,6.0,10.0,10.0,12.0,0.0,18.0,0.0,77.0,29.0,4.875,2.25,0.0,1.0,2.9130434782608696,0.0,3.08,0.0,3.0,6.574468085106383,0.0,1.6666666666666667,1.3846153846153846,1.6153846153846154,8.384615384615385,0.0,1.0434782608695652,0.0,1.3333333333333333,1.170731707317073,126,3.865265760197775,96.0,0.0,0
FFF,2013J,571022,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-183.0,,5.0,5.0,0.0,3.0,85.0,0.0,184.0,0.0,4.0,143.0,0.0,9.0,14.0,12.0,47.0,0.0,24.0,0.0,117.0,25.0,2.9166666666666665,3.3333333333333335,0.0,1.0,2.4864864864864864,0.0,4.342391304347826,0.0,1.4,6.938235294117647,0.0,2.25,1.380952380952381,1.5357142857142858,7.717948717948718,0.0,1.25,0.0,1.996282527881041,1.3076923076923077,184,4.338734567901234,79.5,0.0,0
FFF,2013J,571079,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-38.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,5.333333333333333,0.0,0.0,4.333333333333333,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,2.375,0.0,4,2.769230769230769,0.0,0.0,1
FFF,2013J,571117,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-35.0,,0.0,1.0,0.0,5.0,11.0,0.0,70.0,0.0,1.0,63.0,0.0,1.0,5.0,0.0,8.0,0.0,17.0,0.0,61.0,10.0,0.0,2.0,0.0,1.2,2.0,0.0,3.1,0.0,5.0,8.05109489051095,0.0,1.5,1.2,0.0,15.224489795918368,0.0,1.6896551724137931,0.0,1.783068783068783,1.375,74,4.776119402985074,28.25,0.0,1
FFF,2013J,571355,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-158.0,,3.0,1.0,0.0,5.0,96.0,0.0,180.0,0.0,1.0,93.0,0.0,4.0,6.0,4.0,31.0,0.0,21.0,0.0,95.0,24.0,2.25,3.0,0.0,1.0,2.7983193277310923,0.0,4.716666666666667,0.0,1.0,7.099173553719008,0.0,4.75,1.75,1.5833333333333333,13.863636363636363,0.0,1.3103448275862069,0.0,2.516949152542373,1.105263157894737,180,4.96415770609319,70.5,0.0,0
FFF,2013J,571363,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail,-129.0,,0.0,1.0,0.0,2.0,111.0,0.0,133.0,0.0,5.0,63.0,0.0,4.0,5.0,1.0,5.0,0.0,13.0,0.0,59.0,14.0,0.0,1.0,0.0,1.5,3.090909090909091,0.0,5.7368421052631575,0.0,2.1666666666666665,8.293706293706293,0.0,6.75,1.8333333333333333,1.5,14.868852459016393,0.0,1.5,0.0,2.2733333333333334,1.5,134,5.2723631508678235,56.5,0.0,1
FFF,2013J,571490,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-35.0,,3.0,6.0,0.0,2.0,70.0,0.0,176.0,0.0,7.0,146.0,0.0,3.0,17.0,4.0,15.0,0.0,39.0,0.0,132.0,21.0,5.0,2.0,0.0,1.0,3.08,0.0,4.198863636363637,0.0,1.4285714285714286,6.106194690265487,0.0,4.5,1.6363636363636365,1.4444444444444444,7.0813953488372094,0.0,1.2142857142857142,0.0,1.8272425249169435,1.2894736842105263,188,3.7787539936102235,84.0,0.0,0
FFF,2013J,571575,F,London Region,Lower Than A Level,10-20,0-35,0,150,N,Withdrawn,-58.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.0,4.5,0.0,0.0,2.6666666666666665,0.0,0.0,1.6,0.0,1.0,0.0,2.125,0.0,1.775,1.1428571428571428,14,2.1120689655172415,10.0,0.0,1
FFF,2013J,571612,M,Wales,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn,-53.0,146.0,0.0,0.0,0.0,0.0,29.0,0.0,39.0,0.0,0.0,27.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,4.9405940594059405,0.0,4.0,0.0,0.0,3.8153846153846156,0.0,2.0,1.2,0.0,11.571428571428571,0.0,2.3636363636363638,0.0,1.826086956521739,1.0,39,3.80794701986755,22.0,0.0,1
FFF,2013J,571622,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-123.0,,0.0,3.0,0.0,2.0,41.0,0.0,77.0,0.0,0.0,63.0,0.0,3.0,4.0,1.0,7.0,0.0,18.0,0.0,50.0,9.0,0.0,1.6666666666666667,0.0,1.0,2.7218543046357615,0.0,4.922077922077922,0.0,0.0,5.777070063694268,0.0,1.8333333333333333,1.125,1.5,7.6,0.0,1.0769230769230769,0.0,1.8524590163934427,1.0,80,3.8634222919937207,63.0,0.0,0
FFF,2013J,571630,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,-144.0,39.0,0.0,0.0,0.0,0.0,13.0,0.0,17.0,0.0,0.0,13.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,3.7037037037037037,0.0,7.470588235294118,0.0,0.0,4.365853658536586,0.0,3.0,2.0,0.0,5.4,0.0,2.230769230769231,0.0,2.5384615384615383,1.8333333333333333,19,3.793548387096774,7.75,0.0,1
FFF,2013J,571638,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1
FFF,2013J,571650,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,-196.0,,2.0,1.0,0.0,4.0,103.0,2.0,177.0,0.0,11.0,50.0,0.0,6.0,9.0,2.0,17.0,0.0,15.0,0.0,65.0,14.0,1.0,1.0,0.0,1.25,3.092,1.0,3.169491525423729,0.0,1.5,1.945945945945946,0.0,2.142857142857143,1.4615384615384615,1.5,12.210526315789474,0.0,1.0602409638554218,0.0,1.4134615384615385,1.1666666666666667,177,3.133715377268386,81.0,0.0,0
FFF,2013J,571702,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,-185.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.4285714285714286,0.0,0.0,1
FFF,2013J,571757,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-156.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,1.6,0.0,2,1.8666666666666667,0.0,0.0,1
FFF,2013J,571800,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-143.0,,1.0,1.0,0.0,1.0,27.0,0.0,92.0,0.0,1.0,67.0,0.0,4.0,7.0,3.0,15.0,0.0,21.0,0.0,60.0,17.0,1.5,2.0,0.0,1.0,2.8,0.0,3.619565217391304,0.0,1.0,6.536363636363636,0.0,2.272727272727273,1.25,1.6666666666666667,14.080357142857142,0.0,1.1111111111111112,0.0,1.9513888888888888,1.368421052631579,93,5.43543956043956,84.25,0.0,0
FFF,2013J,571802,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-144.0,,0.0,0.0,0.0,0.0,13.0,0.0,36.0,0.0,1.0,18.0,0.0,2.0,3.0,0.0,6.0,0.0,8.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,1.84375,0.0,2.861111111111111,0.0,1.0,2.3846153846153846,0.0,1.0,1.0,0.0,15.25,0.0,1.25,0.0,1.393939393939394,1.6666666666666667,36,3.7532467532467533,48.5,0.0,1
FFF,2013J,571828,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-149.0,,2.0,4.0,0.0,6.0,54.0,0.0,166.0,0.0,8.0,134.0,0.0,5.0,9.0,1.0,21.0,0.0,31.0,0.0,106.0,47.0,3.3333333333333335,1.5,0.0,1.1666666666666667,2.956140350877193,0.0,4.825301204819277,0.0,1.3076923076923077,5.231746031746032,0.0,4.166666666666667,1.5454545454545454,2.5,8.753424657534246,0.0,1.1923076923076923,0.0,1.5638297872340425,1.3880597014925373,170,3.6901785714285715,71.5,0.0,0
FFF,2013J,571831,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-196.0,,1.0,0.0,0.0,2.0,25.0,1.0,46.0,0.0,0.0,36.0,0.0,4.0,3.0,0.0,5.0,0.0,9.0,0.0,35.0,8.0,1.0,0.0,0.0,1.5,3.1724137931034484,1.0,4.978260869565218,0.0,0.0,3.8666666666666667,0.0,1.25,1.0,0.0,11.660714285714286,0.0,1.2307692307692308,0.0,1.9578947368421054,1.2105263157894737,48,4.126491646778043,70.75,0.0,0
FFF,2013J,571844,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-109.0,84.0,0.0,0.0,0.0,0.0,39.0,0.0,46.0,0.0,0.0,19.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,4.00990099009901,0.0,6.913043478260869,0.0,0.0,6.568965517241379,0.0,3.4,1.0,2.0,9.25,0.0,1.4285714285714286,0.0,1.6885245901639345,1.1666666666666667,46,4.36271186440678,20.5,0.0,1
FFF,2013J,571859,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-144.0,,2.0,4.0,0.0,1.0,42.0,0.0,121.0,0.0,0.0,99.0,0.0,11.0,6.0,6.0,12.0,0.0,13.0,0.0,70.0,22.0,4.6,1.75,0.0,1.0,3.134020618556701,0.0,3.8677685950413223,0.0,0.0,5.760869565217392,0.0,1.8888888888888888,1.1,1.5,7.718181818181818,0.0,1.32,0.0,1.7375,1.625,122,4.112183353437877,91.0,0.0,0
FFF,2013J,571862,M,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-149.0,,4.0,7.0,0.0,2.0,66.0,0.0,131.0,0.0,0.0,117.0,0.0,13.0,14.0,9.0,28.0,0.0,37.0,0.0,98.0,24.0,3.4444444444444446,3.375,0.0,1.0,3.3764044943820224,0.0,4.480916030534351,0.0,0.0,6.553398058252427,0.0,3.5217391304347827,1.0526315789473684,1.6296296296296295,5.63013698630137,0.0,1.0427350427350428,0.0,2.0862745098039217,1.2083333333333333,132,3.893081761006289,85.5,0.0,0
FFF,2013J,571893,M,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-117.0,,0.0,0.0,0.0,4.0,20.0,0.0,56.0,0.0,3.0,34.0,0.0,0.0,1.0,0.0,7.0,0.0,20.0,0.0,36.0,6.0,0.0,0.0,0.0,1.5,2.6458333333333335,0.0,4.875,0.0,3.3333333333333335,5.068965517241379,0.0,0.0,1.0,0.0,16.568627450980394,0.0,1.446808510638298,0.0,1.8979591836734695,1.3333333333333333,56,4.573333333333333,61.5,0.0,0
FFF,2013J,571926,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-195.0,,2.0,4.0,0.0,2.0,139.0,1.0,176.0,0.0,0.0,108.0,0.0,3.0,4.0,8.0,34.0,0.0,16.0,0.0,85.0,24.0,4.0,1.5,0.0,2.0,2.2652519893899203,1.0,4.982954545454546,0.0,0.0,9.530864197530864,0.0,2.0833333333333335,1.1428571428571428,1.5909090909090908,11.264285714285714,0.0,1.9310344827586208,0.0,1.8157894736842106,1.2941176470588236,176,4.960610932475884,87.0,0.0,0
FFF,2013J,571927,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-149.0,,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.571428571428571,0.0,4.0,0.0,0.0,3.75,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,1.4285714285714286,0.0,3,3.0357142857142856,0.0,0.0,1
FFF,2013J,571973,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-196.0,,1.0,1.0,0.0,3.0,41.0,0.0,100.0,0.0,2.0,68.0,0.0,5.0,5.0,2.0,15.0,0.0,17.0,0.0,74.0,8.0,2.0,1.0,0.0,1.3333333333333333,3.9072164948453607,0.0,4.54,0.0,1.0,5.205673758865248,0.0,1.3333333333333333,1.8333333333333333,1.6666666666666667,10.64179104477612,0.0,1.16,0.0,1.3763440860215055,1.2727272727272727,105,4.010719754977029,63.25,0.0,1
FFF,2013J,572003,M,North Region,A Level or Equivalent,10-20,35-55,0,120,N,Pass,-149.0,,0.0,2.0,0.0,5.0,82.0,0.0,117.0,0.0,5.0,75.0,0.0,12.0,6.0,2.0,10.0,0.0,18.0,0.0,72.0,18.0,0.0,1.0,0.0,1.0,3.052434456928839,0.0,4.264957264957265,0.0,2.0,6.459770114942529,0.0,2.0,1.5,1.75,12.403846153846153,0.0,1.032258064516129,0.0,1.6686746987951808,1.40625,130,3.981859410430839,82.0,0.0,0
FFF,2013J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-195.0,,0.0,3.0,0.0,1.0,66.0,0.0,76.0,0.0,1.0,51.0,0.0,4.0,6.0,2.0,9.0,0.0,15.0,0.0,52.0,10.0,0.0,2.0,0.0,1.0,3.1133333333333333,0.0,3.0789473684210527,0.0,1.0,8.25233644859813,0.0,2.5,1.5,1.75,14.652173913043478,0.0,1.0869565217391304,0.0,1.625,1.2727272727272727,84,4.979130434782609,80.5,0.0,0
